"","country","year","importValue","politicalStability","governmentEffectiveness","ruleOfLaw"
"1705","tonga",2002,"16876",-0.0483061000704765,NA,-1.14932906627655
"1706","tonga",2003,"2489",0.000476595450891182,0.653313875198364,-1.20345890522003
"1707","tonga",2004,"37972",-0.17511722445488,0.836576342582703,-0.774473011493683
"1708","tonga",2005,"5664",-0.0186348147690296,0.709717333316803,-0.582320153713226
"1709","tonga",2006,"19672",-0.00778104178607464,0.508112251758575,-0.7118821144104
"1710","tonga",2007,"1612",-0.161473587155342,0.335401952266693,-0.731681227684021
"1711","tonga",2009,"1320",-0.028817692771554,0.242720097303391,-0.596817076206207
"1712","tonga",2010,"272849",0.302963376045227,0.736607491970062,-0.602489233016968
"1713","trinidad and tobago",1996,"247191",0.644527316093445,0.188189223408699,0.590291798114777
"1714","trinidad and tobago",1998,"782201",0.8277388215065,0.326736927032471,0.660868704319
"1715","trinidad and tobago",2000,"456638",0.529966056346893,0.0344529747962952,0.651185572147369
"1716","trinidad and tobago",2002,"356866",0.521003544330597,-0.194503128528595,0.713385581970215
"1717","trinidad and tobago",2003,"808845",0.585629880428314,-0.290649712085724,0.717210471630096
"1718","trinidad and tobago",2004,"899482",0.570671021938324,-0.0773372128605843,0.660515606403351
"1719","trinidad and tobago",2005,"2765924",0.59591680765152,-0.134799882769585,0.604108393192291
"1720","trinidad and tobago",2006,"2871253",0.569502830505371,-0.237521663308144,0.674689590930939
"1721","trinidad and tobago",2007,"734206",0.496989756822586,-0.176842570304871,0.641334772109985
"1722","trinidad and tobago",2008,"3271299",0.481003254652023,-0.0998789817094803,0.599491000175476
"1723","trinidad and tobago",2009,"7708973",0.528769671916962,-0.142358601093292,0.537296056747437
"1724","trinidad and tobago",2010,"3957269",0.4847272336483,-0.035081010311842,0.498090028762817
"1725","tunisia",1996,"1429335",-0.449205487966537,0.156454816460609,0.0123759536072612
"1726","tunisia",1998,"582886",-0.663418173789978,0.20089653134346,-0.0803408324718475
"1727","tunisia",2000,"576220",-0.658032417297363,0.27605402469635,-0.0622436366975307
"1728","tunisia",2002,"1260032",-0.903924763202667,0.0741980671882629,-0.154756054282188
"1729","tunisia",2003,"805919",-0.936654210090637,0.305225431919098,0.00259110843762755
"1730","tunisia",2004,"807291",-0.888171315193176,0.136262267827988,-0.0751310437917709
"1731","tunisia",2005,"1264585",-0.969510674476624,0.0459698438644409,-0.109588600695133
"1732","tunisia",2006,"1010485",-1.22841501235962,0.239224970340729,0.119924396276474
"1733","tunisia",2007,"1259629",-1.3176234960556,0.189940124750137,0.0566419064998627
"1734","tunisia",2008,"1949936",-1.29072606563568,0.121079459786415,0.0682497322559357
"1735","tunisia",2009,"2411964",-1.31386852264404,0.0580359473824501,0.00230583408847451
"1736","tunisia",2010,"2781194",-1.37396574020386,-0.0395656153559685,-0.0204361826181412
"1737","turkey",1996,"132817232",-0.201953902840614,-1.2701541185379,0.231851935386658
"1738","turkey",1998,"144066726",-0.838373064994812,-1.30176174640656,0.522603690624237
"1739","turkey",2000,"30398451",-0.428903549909592,-0.847205340862274,0.362977594137192
"1740","turkey",2002,"67246114",-0.335035413503647,-0.868802189826965,0.0871729105710983
"1741","turkey",2003,"23627691",-0.12390148639679,-0.809948623180389,0.030958840623498
"1742","turkey",2004,"18848283",-0.029480179771781,-0.843868017196655,0.0739715397357941
"1743","turkey",2005,"17325480",-0.0429939776659012,-0.597134828567505,0.272451311349869
"1744","turkey",2006,"17998245",-0.105412743985653,-0.60322904586792,0.289944052696228
"1745","turkey",2007,"27782430",-0.0922412127256393,-0.81898307800293,0.320039510726929
"1746","turkey",2008,"44874567",-0.0805099457502365,-0.845206201076508,0.266910880804062
"1747","turkey",2009,"18139865",-0.085927702486515,-1.03189945220947,0.298807740211487
"1748","turkey",2010,"27219814",-0.117239460349083,-0.920751512050629,0.308697670698166
"1749","turkmenistan",1996,"82851",-1.51185357570648,0.357175767421722,-1.49819266796112
"1750","turkmenistan",1998,"265660",-1.57556354999542,0.109760463237762,-1.99063968658447
"1751","turkmenistan",2000,"199608",-1.57533407211304,-0.0588171035051346,-1.93580842018127
"1752","turkmenistan",2002,"20387",-1.91927719116211,-0.0255220867693424,-1.98336803913116
"1753","turkmenistan",2004,"67531",-1.96186566352844,-0.11094357073307,-2.01427435874939
"1754","turkmenistan",2005,"7000",-2.015700340271,0.0608316473662853,-1.97256231307983
"1755","turkmenistan",2006,"17000",-2.03885054588318,-0.241309270262718,-2.17624759674072
"1756","turkmenistan",2008,"80639",-2.07232236862183,0.500382959842682,-2.05242109298706
"1757","turkmenistan",2009,"19974",-2.04881715774536,0.456561237573624,-2.03409028053284
"1758","turkmenistan",2010,"345863",-2.00031900405884,0.256516814231873,-2.07770347595215
"1759","tuvalu",1998,"149",1.29537451267242,NA,NA
"1760","tuvalu",2002,"170",1.16451478004456,NA,0.254195034503937
"1761","tuvalu",2004,"202",0.58113706111908,1.30201530456543,-0.0653882101178169
"1762","tuvalu",2005,"1535",0.680985569953918,1.41684985160828,-0.441817224025726
"1763","tuvalu",2006,"188",0.813167333602905,1.40200591087341,-0.758139669895172
"1764","uganda",1996,"468652",-0.951372742652893,-1.61308836936951,0.207932665944099
"1765","uganda",1998,"224653",-0.912766575813293,-1.21840286254883,0.249618515372276
"1766","uganda",2000,"192374",-1.05834543704987,-1.34297299385071,0.0789541453123093
"1767","uganda",2002,"1054426",-0.933983147144318,-1.49357080459595,-0.0318184830248356
"1768","uganda",2003,"378504",-0.641600370407104,-1.59925425052643,-0.00450001563876867
"1769","uganda",2004,"609059",-0.652038037776947,-1.2960000038147,0.00412790104746819
"1770","uganda",2005,"563209",-0.528306722640991,-1.43329179286957,-0.17890240252018
"1771","uganda",2006,"42103",-0.419172585010529,-1.15940427780151,-0.204209089279175
"1772","uganda",2007,"915645",-0.470730930566788,-0.961903631687164,-0.19579666852951
"1773","uganda",2008,"1360178",-0.5031458735466,-0.90863960981369,-0.21559838950634
"1774","uganda",2009,"245484",-0.497337311506271,-0.989565432071686,-0.149377584457397
"1775","uganda",2010,"7781304",-0.501408457756042,-1.00575494766235,-0.154770910739899
"1776","ukraine",1996,"2499921",-0.499971926212311,-0.266754239797592,-0.316018044948578
"1777","ukraine",1998,"2917936",-0.284331232309341,-0.248078092932701,-0.742051661014557
"1778","ukraine",2000,"3479518",-0.654675304889679,-0.504082679748535,-0.522722959518433
"1779","ukraine",2002,"3637092",-0.548838257789612,-0.380651086568832,-0.586484253406525
"1780","ukraine",2003,"5389526",-0.581332981586456,-0.397172957658768,-0.562355935573578
"1781","ukraine",2004,"7057851",-0.605322241783142,-0.483941167593002,-0.390580296516418
"1782","ukraine",2005,"8385116",-0.206366136670113,-0.273539423942566,-0.497348755598068
"1783","ukraine",2006,"13895835",0.0316064208745956,-0.0330836400389671,-0.509232223033905
"1784","ukraine",2007,"16573986",0.0350469686090946,0.150043040513992,-0.42867773771286
"1785","ukraine",2008,"26885695",0.0605531558394432,0.0320380702614784,-0.519245624542236
"1786","ukraine",2009,"15793531",0.0299538187682629,-0.310689866542816,-0.570820033550262
"1787","ukraine",2010,"13832200",-0.100152283906937,-0.0238847397267818,-0.515516757965088
"1788","united arab emirates",1996,"5469020",-0.430685371160507,0.860709011554718,0.733641624450684
"1789","united arab emirates",1998,"16268605",-0.554747402667999,0.785615921020508,0.630374312400818
"1790","united arab emirates",2000,"20985562",-0.543140888214111,0.881976544857025,0.726424634456635
"1791","united arab emirates",2002,"9324004",-0.694675803184509,0.84031879901886,1.11611723899841
"1792","united arab emirates",2003,"39923029",-1.07163405418396,0.957439601421356,0.65826827287674
"1793","united arab emirates",2004,"9935074",-0.762998878955841,0.749614596366882,0.828555703163147
"1794","united arab emirates",2005,"32246201",-0.779455900192261,0.853814840316772,0.68799763917923
"1795","united arab emirates",2006,"8261607",-1.00214028358459,0.910004496574402,0.645857691764832
"1796","united arab emirates",2007,"22207367",-0.913184463977814,0.973002552986145,0.640115201473236
"1797","united arab emirates",2008,"20933731",-0.917837083339691,0.702818632125854,0.599526226520538
"1798","united arab emirates",2009,"26475716",-0.843365609645844,0.914879202842712,0.466931730508804
"1799","united arab emirates",2010,"23785923",-0.912744641304016,0.787143111228943,0.336356282234192
"1800","united kingdom",1996,"96448918",1.29184854030609,0.917307078838348,2.02287578582764
"1801","united kingdom",1998,"59887802",1.19760644435883,0.876235067844391,2.00650835037231
"1802","united kingdom",2000,"37972808",1.34297847747803,0.983388304710388,1.84522354602814
"1803","united kingdom",2002,"50455686",1.27461040019989,0.600201845169067,1.74134862422943
"1804","united kingdom",2003,"64043744",1.30941617488861,0.252792119979858,1.66595125198364
"1805","united kingdom",2004,"72546930",1.61093950271606,0.15200600028038,1.75872206687927
"1806","united kingdom",2005,"82318624",1.43690550327301,0.0947135239839554,1.61985599994659
"1807","united kingdom",2006,"75011855",1.39347445964813,0.640380024909973,1.8401380777359
"1808","united kingdom",2007,"128553538",1.34295928478241,0.559392035007477,1.85016512870789
"1809","united kingdom",2008,"144249803",1.32613372802734,0.455756187438965,1.76914656162262
"1810","united kingdom",2009,"168225271",1.3118691444397,0.106363140046597,1.59148347377777
"1811","united kingdom",2010,"163602303",1.29453456401825,0.401284515857697,1.736212849617
"1812","united states",1996,"320932468",1.3658504486084,0.871050894260406,1.59091436862946
"1813","united states",1998,"293656394",1.35922956466675,0.821419656276703,1.63823962211609
"1814","united states",2000,"421605581",1.34633469581604,1.01321911811829,1.73939108848572
"1815","united states",2002,"477302392",1.35393607616425,0.205267697572708,1.58092868328094
"1816","united states",2003,"495375388",1.30357944965363,0.0496058240532875,1.57654070854187
"1817","united states",2004,"567172276",1.31046056747437,-0.195983320474625,1.58520019054413
"1818","united states",2005,"590535866",1.27558994293213,-0.0894635245203972,1.61314380168915
"1819","united states",2006,"727015565",1.07899463176727,0.488445460796356,1.64314484596252
"1820","united states",2007,"994053045",1.0881062746048,0.373512446880341,1.49509608745575
"1821","united states",2008,"1029571311",1.11972332000732,0.560430705547333,1.53656363487244
"1822","united states",2009,"1337394735",1.08564078807831,0.427456498146057,1.3903865814209
"1823","united states",2010,"1111198649",1.12187385559082,0.435301721096039,1.43364942073822
"1824","uruguay",1996,"2532633",0.758578479290009,0.528275191783905,0.851407647132874
"1825","uruguay",1998,"2644785",0.90720146894455,0.718629539012909,0.833392381668091
"1826","uruguay",2000,"1183056",0.954690337181091,0.849505543708801,0.693218111991882
"1827","uruguay",2002,"1057355",1.02776002883911,0.736132025718689,0.500366747379303
"1828","uruguay",2003,"904073",1.00134551525116,0.687622666358948,0.276821196079254
"1829","uruguay",2004,"1296067",0.858821868896484,0.57869166135788,0.267037212848663
"1830","uruguay",2005,"1557905",0.88825649023056,0.788229882717133,0.344607412815094
"1831","uruguay",2006,"2005804",0.987908124923706,0.899707794189453,0.294103592634201
"1832","uruguay",2007,"1918094",0.999147295951843,0.857778072357178,0.202439278364182
"1833","uruguay",2008,"3710908",1.03809940814972,0.857957422733307,0.24572516977787
"1834","uruguay",2009,"2215324",1.10022163391113,0.773123264312744,0.365130454301834
"1835","uruguay",2010,"2503713",1.13699352741241,0.824015021324158,0.384642660617828
"1836","uzbekistan",1996,"2790811",-1.51589787006378,-0.703235507011414,-1.87848699092865
"1837","uzbekistan",1998,"34935",-1.71479344367981,-0.878237962722778,-2.1492075920105
"1838","uzbekistan",2000,"158212",-1.79098379611969,-1.43540370464325,-2.09805846214294
"1839","uzbekistan",2002,"68256",-1.80749773979187,-1.1395024061203,-1.57257950305939
"1840","uzbekistan",2003,"16977",-1.78226411342621,-1.35125160217285,-1.53220903873444
"1841","uzbekistan",2004,"35412",-1.77389347553253,-1.43569922447205,-1.63639426231384
"1842","uzbekistan",2005,"31575",-1.94757008552551,-1.97269558906555,-1.59315299987793
"1843","uzbekistan",2006,"62404",-2.04377460479736,-1.78911793231964,-1.61798417568207
"1844","uzbekistan",2007,"109340",-2.09869432449341,-1.39618945121765,-1.48860692977905
"1845","uzbekistan",2008,"112555",-2.07800483703613,-1.25163555145264,-1.36883461475372
"1846","uzbekistan",2009,"92962",-2.0818042755127,-0.959376037120819,-1.49210512638092
"1847","uzbekistan",2010,"45119",-2.06362652778625,-0.726984322071075,-1.57979297637939
"1848","vanuatu",1996,"16476",0.708505749702454,0.944107830524445,NA
"1849","vanuatu",1998,"16138",0.713077306747437,1.02651572227478,-0.460533708333969
"1850","vanuatu",2000,"14882",0.730017781257629,1.12241804599762,-0.46924090385437
"1851","vanuatu",2004,"1626",0.339796036481857,0.653128802776337,-0.429415822029114
"1852","vanuatu",2005,"23425",0.303149938583374,1.41684985160828,0.165088504552841
"1853","vanuatu",2006,"4355",0.530112564563751,1.40200591087341,-0.0348395146429539
"1854","vanuatu",2007,"26673",0.429102212190628,1.26544654369354,-0.462198406457901
"1855","vanuatu",2008,"156370",0.545352578163147,1.22200870513916,-0.716752409934998
"1856","vanuatu",2009,"72631",0.587107598781586,1.27502536773682,-0.711282730102539
"1857","vanuatu",2010,"76163",0.60120415687561,1.33378148078918,-0.785832285881042
"1858","zambia",1996,"415801",-0.396256566047668,-0.22600257396698,-0.421844869852066
"1859","zambia",1998,"167811",-0.598873853683472,0.0927114114165306,-0.117209203541279
"1860","zambia",2000,"199888",-0.491870790719986,-0.0548534467816353,-0.259372919797897
"1861","zambia",2002,"150984",-0.369587361812592,-0.35042005777359,-0.612924993038177
"1862","zambia",2003,"326657",-0.376588851213455,0.173690170049667,-0.543039500713348
"1863","zambia",2004,"354439",-0.412476450204849,0.152424812316895,-0.513654470443726
"1864","zambia",2005,"328580",-0.41956028342247,0.0688629001379013,-0.698339641094208
"1865","zambia",2006,"468195",-0.224703758955002,0.362352132797241,-0.620033323764801
"1866","zambia",2007,"263934",-0.224930346012115,0.344346135854721,-0.486350655555725
"1867","zambia",2008,"761832",-0.180896550416946,0.463187873363495,-0.45386415719986
"1868","zambia",2009,"853543",-0.319576621055603,0.534659028053284,-0.502449512481689
"1869","zambia",2010,"545658",-0.255700439214706,0.46161487698555,-0.478631317615509
"1870","zimbabwe",1996,"284445",-0.618496000766754,-0.533595323562622,-0.976154327392578
"1871","zimbabwe",1998,"419703",-0.822519063949585,-0.879213333129883,-0.793591916561127
"1872","zimbabwe",2000,"1505456",-1.10547637939453,-1.41826367378235,-1.45500981807709
"1873","zimbabwe",2002,"68061",-1.40639173984528,-1.59598517417908,-1.97116792201996
"1874","zimbabwe",2003,"2343368",-1.43920290470123,-1.13580083847046,-1.99769568443298
"1875","zimbabwe",2004,"160192",-1.54594302177429,-1.26358556747437,-2.02720308303833
"1876","zimbabwe",2005,"19758",-1.66280162334442,-1.24150252342224,-2.21025657653809
"1877","zimbabwe",2006,"202754",-1.53559720516205,-0.907913446426392,-1.9556622505188
"1878","zimbabwe",2007,"531965",-1.57400178909302,-1.11049473285675,-2.15642189979553
"1879","zimbabwe",2008,"94573",-1.53840494155884,-1.20055651664734,-2.11484861373901
"1880","zimbabwe",2009,"84199",-1.53933346271515,-1.16184341907501,-2.09823966026306
"1881","zimbabwe",2010,"261361",-1.47801566123962,-1.1209100484848,-2.05321741104126
